room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,last_modified,latitude,longitude,location
7679596,1210,40329866,Shared room,,Seoul,,Seogyo-dong,0,0.0,6,1.0,,57.0,,2017-05-10 11:48:40.337779,37.550285,126.916232,0101000020E61000001DE38A8BA3BA5F405C3D27BD6FC64240
6200368,1210,2008249,Shared room,,Seoul,,Seogye-dong,1,0.0,3,1.0,,55.0,,2017-05-10 11:48:40.335746,37.550462,126.96894,0101000020E610000052F2EA1C03BE5F406BD8EF8975C64240
16302779,1210,106209336,Shared room,,Seoul,,Hwagok-dong,1,0.0,1,1.0,,55.0,,2017-05-10 11:48:38.982203,37.531065,126.840019,0101000020E610000031410DDFC2B55F406E861BF0F9C34240
8398420,1210,43663625,Shared room,,Seoul,,Namsan-dong 2(i)-ga,5,4.0,2,1.0,,52.0,,2017-05-10 11:48:38.978880,37.559479,126.986167,0101000020E61000003E59315C1DBF5F403FE603029DC74240
16671738,1210,10615214,Shared room,,Seoul,,Sageun-dong,3,4.5,1,1.0,,49.0,,2017-05-10 11:48:38.976189,37.558625,127.047696,0101000020E61000009A0986730DC35F402FDD240681C74240
2885935,1210,14749086,Shared room,,Seoul,,Cheongdam-dong,0,0.0,2,1.0,,48.0,,2017-05-10 11:48:38.971904,37.526246,127.049487,0101000020E6100000F0A485CB2AC35F404ED367075CC34240
8616011,1210,2008249,Shared room,,Seoul,,Cheongpa-dong 1(il)-ga,1,0.0,3,1.0,,55.0,,2017-05-10 11:48:38.969251,37.548026,126.969152,0101000020E610000097361C9606BE5F40C9AD49B725C64240
16149161,1210,15125881,Shared room,,Seoul,,Donggyo-dong,12,5.0,4,1.0,,49.0,,2017-05-10 11:48:38.967267,37.557457,126.928689,0101000020E6100000EBC9FCA36FBB5F4090F63FC05AC74240
14846029,1210,57837153,Shared room,,Seoul,,Sindang-dong,8,5.0,3,1.0,,55.0,,2017-05-10 11:48:38.960555,37.564607,127.010539,0101000020E61000004815C5ABACC05F40DD0BCC0A45C84240
4731553,1210,22510964,Shared room,,Seoul,,Seogyo-dong,0,0.0,3,1.0,,57.0,,2017-05-10 11:48:38.957880,37.550408,126.92168,0101000020E610000025581CCEFCBA5F4077BAF3C473C64240
12791352,1210,65694637,Shared room,,Seoul,,Bongnae-dong 2(i)-ga,0,0.0,4,1.0,,53.0,,2017-05-10 11:48:38.952052,37.55592,126.971666,0101000020E6100000A62897C62FBE5F409E98F56228C74240
1237544,1210,6744878,Shared room,,Seoul,,Sangsu-dong,3,4.5,2,1.0,,45.0,,2017-05-10 11:48:38.925800,37.551424,126.926959,0101000020E6100000E76ED74B53BB5F40601DC70F95C64240
5789410,1210,5165280,Shared room,,Seoul,,Samjeon-dong,9,4.5,5,1.0,,55.0,,2017-05-10 11:48:37.607289,37.506167,127.096923,0101000020E6100000BCCE86FC33C65F403FA88B14CAC04240
16302865,1210,106209336,Shared room,,Seoul,,Hwagok-dong,0,0.0,1,1.0,,55.0,,2017-05-10 11:48:37.603579,37.531563,126.840471,0101000020E6100000218FE046CAB55F40BF61A2410AC44240
